Statisticna_regija,ID_Statisticna_regija,SNOMED_CT,Naziv,Datum_cepljenja,St_cepljenj
Goriška,11,46233009,Gripa,2024-11-14,309
Goriška,11,46233009,Gripa,2024-11-20,110
Goriška,11,46233009,Gripa,2024-11-27,197
Goriška,11,46233009,Gripa,2024-12-03,56
Goriška,11,46233009,Gripa,2024-12-06,65
Goriška,11,46233009,Gripa,2024-12-10,40
Goriška,11,46233009,Gripa,2024-12-13,153
Goriška,11,46233009,Gripa,2024-12-16,14
Goriška,11,46233009,Gripa,2024-12-19,35
Goriška,11,46233009,Gripa,2025-01-14,42
Goriška,11,46233009,Gripa,2025-01-17,138
Goriška,11,46233009,Gripa,2025-01-20,10
Goriška,11,46233009,Gripa,2025-01-27,2
Goriška,11,46233009,Gripa,2025-01-30,4
Goriška,11,46233009,Gripa,2025-02-12,2
Goriška,11,46233009,Gripa,2025-03-06,2
Goriška,11,46233009,Gripa,2025-03-26,1
Goriška,11,46233009,Gripa,2025-05-19,2
Goriška,11,46233009,Gripa,2025-10-08,5
Goriška,11,46233009,Gripa,2025-10-14,10
Goriška,11,46233009,Gripa,2025-10-17,11
Goriška,11,46233009,Gripa,2025-10-24,295
Goriška,11,46233009,Gripa,2025-10-27,189
Goriška,11,46233009,Gripa,2025-10-30,115
Goriška,11,46233009,Gripa,2025-11-12,328
Goriška,11,46233009,Gripa,2025-11-15,2
Goriška,11,46233009,Gripa,2025-11-22,25
Goriška,11,46233009,Gripa,2025-11-25,270
Gorenjska,9,46233009,Gripa,2023-10-04,73
Gorenjska,9,46233009,Gripa,2023-10-10,288
Gorenjska,9,46233009,Gripa,2023-10-17,350
Gorenjska,9,46233009,Gripa,2023-10-20,386
Gorenjska,9,46233009,Gripa,2023-10-23,116
Gorenjska,9,46233009,Gripa,2023-10-30,30
Gorenjska,9,46233009,Gripa,2023-11-02,55
Gorenjska,9,46233009,Gripa,2023-11-08,466
Gorenjska,9,46233009,Gripa,2023-11-15,302
Gorenjska,9,46233009,Gripa,2023-11-18,4
Gorenjska,9,46233009,Gripa,2023-11-21,185
Gorenjska,9,46233009,Gripa,2023-11-24,75
Gorenjska,9,46233009,Gripa,2023-12-01,61
Gorenjska,9,46233009,Gripa,2023-12-04,46
Gorenjska,9,46233009,Gripa,2023-12-07,88
Gorenjska,9,46233009,Gripa,2023-12-14,59
Gorenjska,9,46233009,Gripa,2023-12-20,40
Gorenjska,9,46233009,Gripa,2024-01-05,16
Gorenjska,9,46233009,Gripa,2024-01-08,17
Gorenjska,9,46233009,Gripa,2024-01-15,9
Gorenjska,9,46233009,Gripa,2024-01-18,24
Gorenjska,9,46233009,Gripa,2024-01-24,17
Gorenjska,9,46233009,Gripa,2024-01-31,8
Gorenjska,9,46233009,Gripa,2024-02-06,2
Gorenjska,9,46233009,Gripa,2024-02-13,5
Gorenjska,9,46233009,Gripa,2024-02-16,3
Gorenjska,9,46233009,Gripa,2024-02-19,1
Gorenjska,9,46233009,Gripa,2024-02-22,1
Gorenjska,9,46233009,Gripa,2024-02-29,1
Gorenjska,9,46233009,Gripa,2024-03-06,1
Gorenjska,9,46233009,Gripa,2024-09-25,2
Gorenjska,9,46233009,Gripa,2024-10-01,45
Gorenjska,9,46233009,Gripa,2024-10-04,53
Gorenjska,9,46233009,Gripa,2024-10-11,324
Gorenjska,9,46233009,Gripa,2024-10-14,246
Gorenjska,9,46233009,Gripa,2024-10-17,241
Gorenjska,9,46233009,Gripa,2024-10-27,1
Gorenjska,9,46233009,Gripa,2024-10-30,98
Gorenjska,9,46233009,Gripa,2024-11-02,2
Gorenjska,9,46233009,Gripa,2024-11-05,324
Gorenjska,9,46233009,Gripa,2024-11-12,175
Gorenjska,9,46233009,Gripa,2024-11-15,174
Gorenjska,9,46233009,Gripa,2024-11-18,86
Gorenjska,9,46233009,Gripa,2024-11-25,100
Gorenjska,9,46233009,Gripa,2024-11-28,130
Gorenjska,9,46233009,Gripa,2024-12-04,58
Gorenjska,9,46233009,Gripa,2024-12-11,55
Gorenjska,9,46233009,Gripa,2024-12-14,2
Gorenjska,9,46233009,Gripa,2024-12-17,52
Gorenjska,9,46233009,Gripa,2024-12-20,26
Gorenjska,9,46233009,Gripa,2024-12-27,3
Gorenjska,9,46233009,Gripa,2024-12-30,4
Gorenjska,9,46233009,Gripa,2025-01-02,1
Gorenjska,9,46233009,Gripa,2025-01-09,178
Gorenjska,9,46233009,Gripa,2025-01-15,47
Gorenjska,9,46233009,Gripa,2025-01-28,12
Gorenjska,9,46233009,Gripa,2025-01-31,4
Gorenjska,9,46233009,Gripa,2025-02-03,4
Gorenjska,9,46233009,Gripa,2025-02-10,5
Gorenjska,9,46233009,Gripa,2025-02-13,1
Gorenjska,9,46233009,Gripa,2025-03-17,1
Gorenjska,9,46233009,Gripa,2025-05-30,1
Gorenjska,9,46233009,Gripa,2025-10-09,1
Gorenjska,9,46233009,Gripa,2025-10-15,24
Gorenjska,9,46233009,Gripa,2025-10-18,1
Gorenjska,9,46233009,Gripa,2025-10-22,1194
Gorenjska,9,46233009,Gripa,2025-10-28,317
Gorenjska,9,46233009,Gripa,2025-10-31,3
Gorenjska,9,46233009,Gripa,2025-11-07,1629
Gorenjska,9,46233009,Gripa,2025-11-10,221
Gorenjska,9,46233009,Gripa,2025-11-13,457
Gorenjska,9,46233009,Gripa,2025-11-16,1
Gorenjska,9,46233009,Gripa,2025-11-23,2
Gorenjska,9,46233009,Gripa,2025-11-26,242
Goriška,11,840534001,COVID-19,2023-10-10,3
Goriška,11,840534001,COVID-19,2023-10-16,1
Goriška,11,840534001,COVID-19,2023-10-23,38
Goriška,11,840534001,COVID-19,2023-10-26,36
Goriška,11,840534001,COVID-19,2023-11-08,87
Goriška,11,840534001,COVID-19,2023-11-14,40
Goriška,11,840534001,COVID-19,2023-11-21,38
Goriška,11,840534001,COVID-19,2023-11-24,62
Goriška,11,840534001,COVID-19,2023-11-27,7
Goriška,11,840534001,COVID-19,2023-11-30,7
Goriška,11,840534001,COVID-19,2023-12-07,59
Goriška,11,840534001,COVID-19,2023-12-13,74
Goriška,11,840534001,COVID-19,2024-01-05,1
Goriška,11,840534001,COVID-19,2024-01-11,27
Goriška,11,840534001,COVID-19,2024-01-24,3
Goriška,11,840534001,COVID-19,2024-02-28,1
Goriška,11,840534001,COVID-19,2024-03-06,12
Goriška,11,840534001,COVID-19,2024-09-18,1
Goriška,11,840534001,COVID-19,2024-10-04,3
Goriška,11,840534001,COVID-19,2024-10-17,2
Goriška,11,840534001,COVID-19,2024-10-23,20
Goriška,11,840534001,COVID-19,2024-11-05,14
Goriška,11,840534001,COVID-19,2024-11-08,83
Goriška,11,840534001,COVID-19,2024-11-11,3
Goriška,11,840534001,COVID-19,2024-11-21,17
Goriška,11,840534001,COVID-19,2024-12-04,6
Goriška,11,840534001,COVID-19,2024-12-10,3
Goriška,11,840534001,COVID-19,2024-12-17,58
Goriška,11,840534001,COVID-19,2024-12-20,8
Goriška,11,840534001,COVID-19,2025-01-08,6
Goriška,11,840534001,COVID-19,2025-01-11,1
Goriška,11,840534001,COVID-19,2025-01-15,4
Goriška,11,840534001,COVID-19,2025-01-21,3
Goriška,11,840534001,COVID-19,2025-01-24,6
Goriška,11,840534001,COVID-19,2025-01-31,6
Goriška,11,840534001,COVID-19,2025-09-19,2
Goriška,11,840534001,COVID-19,2025-10-02,1
Goriška,11,840534001,COVID-19,2025-10-18,1
Goriška,11,840534001,COVID-19,2025-10-21,52
Goriška,11,840534001,COVID-19,2025-10-24,29
Goriška,11,840534001,COVID-19,2025-11-03,6
Goriška,11,840534001,COVID-19,2025-11-06,31
Goriška,11,840534001,COVID-19,2025-11-13,32
Goriška,11,840534001,COVID-19,2025-11-19,25
Gorenjska,9,840534001,COVID-19,2023-09-06,1
Gorenjska,9,840534001,COVID-19,2023-10-05,4
Gorenjska,9,840534001,COVID-19,2023-10-11,61
Gorenjska,9,840534001,COVID-19,2023-10-21,749
Gorenjska,9,840534001,COVID-19,2023-10-24,78
Gorenjska,9,840534001,COVID-19,2023-10-27,64
Gorenjska,9,840534001,COVID-19,2023-10-30,1
Gorenjska,9,840534001,COVID-19,2023-11-06,4
Gorenjska,9,840534001,COVID-19,2023-11-09,166
Gorenjska,9,840534001,COVID-19,2023-11-15,124
Gorenjska,9,840534001,COVID-19,2023-11-22,113
Gorenjska,9,840534001,COVID-19,2023-11-25,2
Gorenjska,9,840534001,COVID-19,2023-11-28,60
Gorenjska,9,840534001,COVID-19,2023-12-05,17
Gorenjska,9,840534001,COVID-19,2023-12-08,22
Gorenjska,9,840534001,COVID-19,2023-12-11,15
Gorenjska,9,840534001,COVID-19,2023-12-14,19
Gorenjska,9,840534001,COVID-19,2023-12-21,67
Gorenjska,9,840534001,COVID-19,2024-01-09,5
Gorenjska,9,840534001,COVID-19,2024-01-12,3
Gorenjska,9,840534001,COVID-19,2024-01-19,8
Gorenjska,9,840534001,COVID-19,2024-01-22,1
Gorenjska,9,840534001,COVID-19,2024-01-25,6
Gorenjska,9,840534001,COVID-19,2024-02-13,2
Gorenjska,9,840534001,COVID-19,2024-02-20,2
Gorenjska,9,840534001,COVID-19,2024-03-07,2
Gorenjska,9,840534001,COVID-19,2024-03-13,1
Gorenjska,9,840534001,COVID-19,2024-04-11,1
Gorenjska,9,840534001,COVID-19,2024-04-24,1
Gorenjska,9,840534001,COVID-19,2024-08-08,1
Gorenjska,9,840534001,COVID-19,2024-10-02,1
Gorenjska,9,840534001,COVID-19,2024-10-08,27
Gorenjska,9,840534001,COVID-19,2024-10-11,18
Gorenjska,9,840534001,COVID-19,2024-10-18,17
Gorenjska,9,840534001,COVID-19,2024-10-21,132
Gorenjska,9,840534001,COVID-19,2024-10-24,416
Gorenjska,9,840534001,COVID-19,2024-11-06,110
Gorenjska,9,840534001,COVID-19,2024-11-19,20
Gorenjska,9,840534001,COVID-19,2024-11-22,12
Gorenjska,9,840534001,COVID-19,2024-11-25,8
Gorenjska,9,840534001,COVID-19,2024-12-02,10
Gorenjska,9,840534001,COVID-19,2024-12-05,12
Gorenjska,9,840534001,COVID-19,2024-12-11,9
Gorenjska,9,840534001,COVID-19,2024-12-18,16
Gorenjska,9,840534001,COVID-19,2025-01-03,1
Gorenjska,9,840534001,COVID-19,2025-01-09,26
Gorenjska,9,840534001,COVID-19,2025-01-16,2
Gorenjska,9,840534001,COVID-19,2025-01-22,7
Gorenjska,9,840534001,COVID-19,2025-02-07,1
Gorenjska,9,840534001,COVID-19,2025-02-20,1
Gorenjska,9,840534001,COVID-19,2025-03-18,1
Gorenjska,9,840534001,COVID-19,2025-05-21,1
Gorenjska,9,840534001,COVID-19,2025-10-13,3
Gorenjska,9,840534001,COVID-19,2025-10-16,1
Gorenjska,9,840534001,COVID-19,2025-10-22,248
Gorenjska,9,840534001,COVID-19,2025-10-29,14
Gorenjska,9,840534001,COVID-19,2025-11-04,97
Gorenjska,9,840534001,COVID-19,2025-11-07,354
Gorenjska,9,840534001,COVID-19,2025-11-14,11
Gorenjska,9,840534001,COVID-19,2025-11-17,31
Gorenjska,9,840534001,COVID-19,2025-11-20,47
Gorenjska,9,840534001,COVID-19,2025-11-27,20
Jugovzhodna Slovenija,7,46233009,Gripa,2023-09-28,3
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-04,30
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-07,2
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-14,3
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-17,197
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-20,146
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-23,134
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-27,266
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-30,47
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-02,117
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-15,117
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-18,1
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-21,118
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-28,100
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-01,40
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-04,71
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-07,185
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-11,32
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-14,63
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-20,18
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-27,6
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-05,19
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-12,20
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-15,6
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-18,11
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-31,3
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-13,4
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-16,4
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-19,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-26,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-07-10,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-01,7
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-08,318
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-11,196
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-14,204
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-17,340
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-24,232
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-30,138
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-09,40
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-12,156
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-15,101
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-22,52
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-25,49
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-28,33
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-11,21
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-17,37
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-24,5
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-27,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-30,8
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-06,22
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-09,57
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-15,16
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-22,6
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-28,20
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-31,3
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-07,3
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-10,4
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-13,6
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-26,2
Jugovzhodna Slovenija,7,46233009,Gripa,2025-03-17,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-04-09,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-05-08,5
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-09,38
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-15,15
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-22,709
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-28,446
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-04,481
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-07,257
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-10,140
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-13,304
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-20,172
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-26,54
Goriška,11,46233009,Gripa,2023-10-05,8
Goriška,11,46233009,Gripa,2023-10-12,56
Goriška,11,46233009,Gripa,2023-10-18,103
Goriška,11,46233009,Gripa,2023-10-21,2
Goriška,11,46233009,Gripa,2023-11-03,28
Goriška,11,46233009,Gripa,2023-11-06,144
Goriška,11,46233009,Gripa,2023-11-13,94
Goriška,11,46233009,Gripa,2023-11-16,86
Goriška,11,46233009,Gripa,2023-11-29,92
Goriška,11,46233009,Gripa,2023-12-05,115
Goriška,11,46233009,Gripa,2023-12-12,82
Goriška,11,46233009,Gripa,2023-12-15,39
Goriška,11,46233009,Gripa,2023-12-18,20
Goriška,11,46233009,Gripa,2023-12-21,51
Goriška,11,46233009,Gripa,2023-12-28,16
Goriška,11,46233009,Gripa,2024-01-03,5
Goriška,11,46233009,Gripa,2024-01-10,11
Goriška,11,46233009,Gripa,2024-01-16,22
Goriška,11,46233009,Gripa,2024-01-19,3
Goriška,11,46233009,Gripa,2024-01-26,1
Goriška,11,46233009,Gripa,2024-01-29,1
Goriška,11,46233009,Gripa,2024-02-01,5
Goriška,11,46233009,Gripa,2024-02-14,5
Goriška,11,46233009,Gripa,2024-02-27,1
Goriška,11,46233009,Gripa,2024-03-01,1
Goriška,11,46233009,Gripa,2024-03-11,1
Goriška,11,46233009,Gripa,2024-09-26,3
Goriška,11,46233009,Gripa,2024-10-02,11
Goriška,11,46233009,Gripa,2024-10-09,27
Goriška,11,46233009,Gripa,2024-10-12,1
Goriška,11,46233009,Gripa,2024-10-15,79
Goriška,11,46233009,Gripa,2024-10-18,84
Goriška,11,46233009,Gripa,2024-10-25,102
Goriška,11,46233009,Gripa,2024-10-28,43
Goriška,11,46233009,Gripa,2024-11-07,85
Goriška,11,46233009,Gripa,2024-11-13,410
Goriška,11,46233009,Gripa,2024-11-23,36
Goriška,11,46233009,Gripa,2024-11-26,150
Goriška,11,46233009,Gripa,2024-11-29,120
Goriška,11,46233009,Gripa,2024-12-02,58
Goriška,11,46233009,Gripa,2024-12-09,24
Goriška,11,46233009,Gripa,2024-12-12,19
Goriška,11,46233009,Gripa,2024-12-31,4
Goriška,11,46233009,Gripa,2025-01-07,90
Goriška,11,46233009,Gripa,2025-01-10,108
Goriška,11,46233009,Gripa,2025-01-13,37
Goriška,11,46233009,Gripa,2025-01-16,17
Goriška,11,46233009,Gripa,2025-01-23,6
Goriška,11,46233009,Gripa,2025-01-29,3
Goriška,11,46233009,Gripa,2025-02-11,1
Goriška,11,46233009,Gripa,2025-02-14,1
Goriška,11,46233009,Gripa,2025-02-21,1
Goriška,11,46233009,Gripa,2025-03-25,1
Goriška,11,46233009,Gripa,2025-10-07,1
Goriška,11,46233009,Gripa,2025-10-10,1
Goriška,11,46233009,Gripa,2025-10-13,4
Goriška,11,46233009,Gripa,2025-10-20,305
Goriška,11,46233009,Gripa,2025-10-23,337
Goriška,11,46233009,Gripa,2025-10-29,179
Goriška,11,46233009,Gripa,2025-11-05,386
Goriška,11,46233009,Gripa,2025-11-11,419
Goriška,11,46233009,Gripa,2025-11-14,263
Goriška,11,46233009,Gripa,2025-11-18,193
Goriška,11,46233009,Gripa,2025-11-21,163
Goriška,11,46233009,Gripa,2025-11-24,121
Goriška,11,46233009,Gripa,2025-11-27,129
Gorenjska,9,840534001,COVID-19,2023-10-09,26
Gorenjska,9,840534001,COVID-19,2023-10-12,15
Gorenjska,9,840534001,COVID-19,2023-10-18,105
Gorenjska,9,840534001,COVID-19,2023-10-25,92
Gorenjska,9,840534001,COVID-19,2023-11-03,13
Gorenjska,9,840534001,COVID-19,2023-11-10,32
Gorenjska,9,840534001,COVID-19,2023-11-13,11
Gorenjska,9,840534001,COVID-19,2023-11-16,105
Gorenjska,9,840534001,COVID-19,2023-11-23,90
Gorenjska,9,840534001,COVID-19,2023-11-29,73
Gorenjska,9,840534001,COVID-19,2023-12-02,11
Gorenjska,9,840534001,COVID-19,2023-12-12,39
Gorenjska,9,840534001,COVID-19,2023-12-15,3
Gorenjska,9,840534001,COVID-19,2023-12-18,1
Gorenjska,9,840534001,COVID-19,2023-12-28,1
Gorenjska,9,840534001,COVID-19,2023-12-31,1
Gorenjska,9,840534001,COVID-19,2024-01-10,12
Gorenjska,9,840534001,COVID-19,2024-01-16,3
Gorenjska,9,840534001,COVID-19,2024-01-23,3
Gorenjska,9,840534001,COVID-19,2024-01-29,1
Gorenjska,9,840534001,COVID-19,2024-02-01,2
Gorenjska,9,840534001,COVID-19,2024-04-12,1
Gorenjska,9,840534001,COVID-19,2024-10-09,50
Gorenjska,9,840534001,COVID-19,2024-10-15,34
Gorenjska,9,840534001,COVID-19,2024-10-22,143
Gorenjska,9,840534001,COVID-19,2024-10-25,157
Gorenjska,9,840534001,COVID-19,2024-10-28,11
Gorenjska,9,840534001,COVID-19,2024-11-04,26
Gorenjska,9,840534001,COVID-19,2024-11-07,47
Gorenjska,9,840534001,COVID-19,2024-11-13,47
Gorenjska,9,840534001,COVID-19,2024-11-20,41
Gorenjska,9,840534001,COVID-19,2024-11-26,40
Gorenjska,9,840534001,COVID-19,2024-11-29,12
Gorenjska,9,840534001,COVID-19,2024-12-06,3
Gorenjska,9,840534001,COVID-19,2024-12-09,3
Gorenjska,9,840534001,COVID-19,2024-12-12,1
Gorenjska,9,840534001,COVID-19,2024-12-19,13
Gorenjska,9,840534001,COVID-19,2025-01-07,3
Gorenjska,9,840534001,COVID-19,2025-01-10,4
Gorenjska,9,840534001,COVID-19,2025-01-23,4
Gorenjska,9,840534001,COVID-19,2025-02-27,1
Gorenjska,9,840534001,COVID-19,2025-09-18,1
Gorenjska,9,840534001,COVID-19,2025-10-07,28
Gorenjska,9,840534001,COVID-19,2025-10-10,2
Gorenjska,9,840534001,COVID-19,2025-10-20,189
Gorenjska,9,840534001,COVID-19,2025-10-23,117
Gorenjska,9,840534001,COVID-19,2025-11-05,93
Gorenjska,9,840534001,COVID-19,2025-11-11,64
Gorenjska,9,840534001,COVID-19,2025-11-18,52
Gorenjska,9,840534001,COVID-19,2025-11-21,11
Gorenjska,9,840534001,COVID-19,2025-11-24,11
Goriška,11,46233009,Gripa,2023-10-11,56
Goriška,11,46233009,Gripa,2023-10-17,156
Goriška,11,46233009,Gripa,2023-10-24,158
Goriška,11,46233009,Gripa,2023-10-27,67
Goriška,11,46233009,Gripa,2023-10-30,32
Goriška,11,46233009,Gripa,2023-11-02,103
Goriška,11,46233009,Gripa,2023-11-09,267
Goriška,11,46233009,Gripa,2023-11-15,463
Goriška,11,46233009,Gripa,2023-11-22,121
Goriška,11,46233009,Gripa,2023-11-25,2
Goriška,11,46233009,Gripa,2023-11-28,268
Goriška,11,46233009,Gripa,2023-12-01,17
Goriška,11,46233009,Gripa,2023-12-08,56
Goriška,11,46233009,Gripa,2023-12-11,10
Goriška,11,46233009,Gripa,2023-12-14,85
Goriška,11,46233009,Gripa,2023-12-27,6
Goriška,11,46233009,Gripa,2024-01-09,26
Goriška,11,46233009,Gripa,2024-01-12,7
Goriška,11,46233009,Gripa,2024-01-15,4
Goriška,11,46233009,Gripa,2024-01-22,9
Goriška,11,46233009,Gripa,2024-01-25,25
Goriška,11,46233009,Gripa,2024-02-07,1
Goriška,11,46233009,Gripa,2024-02-13,2
Goriška,11,46233009,Gripa,2024-02-16,1
Goriška,11,46233009,Gripa,2024-02-26,1
Goriška,11,46233009,Gripa,2024-09-25,6
Goriška,11,46233009,Gripa,2024-10-08,34
Goriška,11,46233009,Gripa,2024-10-11,30
Goriška,11,46233009,Gripa,2024-10-14,74
Goriška,11,46233009,Gripa,2024-10-21,67
Goriška,11,46233009,Gripa,2024-10-24,157
Goriška,11,46233009,Gripa,2024-11-06,195
Goriška,11,46233009,Gripa,2024-11-09,8
Goriška,11,46233009,Gripa,2024-11-12,364
Goriška,11,46233009,Gripa,2024-11-19,197
Goriška,11,46233009,Gripa,2024-11-22,293
Goriška,11,46233009,Gripa,2024-11-25,75
Goriška,11,46233009,Gripa,2024-11-28,227
Goriška,11,46233009,Gripa,2024-12-05,139
Goriška,11,46233009,Gripa,2024-12-08,12
Goriška,11,46233009,Gripa,2024-12-11,34
Goriška,11,46233009,Gripa,2024-12-18,25
Goriška,11,46233009,Gripa,2024-12-24,6
Goriška,11,46233009,Gripa,2024-12-27,6
Goriška,11,46233009,Gripa,2025-01-06,31
Goriška,11,46233009,Gripa,2025-01-09,34
Goriška,11,46233009,Gripa,2025-01-22,13
Goriška,11,46233009,Gripa,2025-02-04,3
Goriška,11,46233009,Gripa,2025-02-07,7
Goriška,11,46233009,Gripa,2025-02-10,1
Goriška,11,46233009,Gripa,2025-02-17,1
Goriška,11,46233009,Gripa,2025-02-26,2
Goriška,11,46233009,Gripa,2025-10-09,1
Goriška,11,46233009,Gripa,2025-10-16,15
Goriška,11,46233009,Gripa,2025-10-22,363
Goriška,11,46233009,Gripa,2025-10-25,2
Goriška,11,46233009,Gripa,2025-11-01,2
Goriška,11,46233009,Gripa,2025-11-04,552
Goriška,11,46233009,Gripa,2025-11-07,267
Goriška,11,46233009,Gripa,2025-11-10,204
Goriška,11,46233009,Gripa,2025-11-17,135
Goriška,11,46233009,Gripa,2025-11-20,257
Goriška,11,46233009,Gripa,2025-11-23,1
Goriška,11,840534001,COVID-19,2023-10-04,6
Goriška,11,840534001,COVID-19,2023-10-17,21
Goriška,11,840534001,COVID-19,2023-10-20,46
Goriška,11,840534001,COVID-19,2023-10-27,100
Goriška,11,840534001,COVID-19,2023-11-02,2
Goriška,11,840534001,COVID-19,2023-11-09,67
Goriška,11,840534001,COVID-19,2023-11-15,214
Goriška,11,840534001,COVID-19,2023-11-28,99
Goriška,11,840534001,COVID-19,2023-12-01,4
Goriška,11,840534001,COVID-19,2023-12-14,15
Goriška,11,840534001,COVID-19,2023-12-20,91
Goriška,11,840534001,COVID-19,2023-12-27,1
Goriška,11,840534001,COVID-19,2024-01-09,10
Goriška,11,840534001,COVID-19,2024-01-12,1
Goriška,11,840534001,COVID-19,2024-01-18,1
Goriška,11,840534001,COVID-19,2024-01-25,12
Goriška,11,840534001,COVID-19,2024-02-07,2
Goriška,11,840534001,COVID-19,2024-02-16,1
Goriška,11,840534001,COVID-19,2024-03-19,1
Goriška,11,840534001,COVID-19,2024-10-01,4
Goriška,11,840534001,COVID-19,2024-10-11,14
Goriška,11,840534001,COVID-19,2024-10-14,2
Goriška,11,840534001,COVID-19,2024-10-21,2
Goriška,11,840534001,COVID-19,2024-10-24,13
Goriška,11,840534001,COVID-19,2024-10-30,11
Goriška,11,840534001,COVID-19,2024-11-06,25
Goriška,11,840534001,COVID-19,2024-11-12,95
Goriška,11,840534001,COVID-19,2024-11-15,61
Goriška,11,840534001,COVID-19,2024-11-22,73
Goriška,11,840534001,COVID-19,2024-11-25,1
Goriška,11,840534001,COVID-19,2024-11-28,24
Goriška,11,840534001,COVID-19,2024-12-05,41
Goriška,11,840534001,COVID-19,2024-12-11,5
Goriška,11,840534001,COVID-19,2024-12-24,2
Goriška,11,840534001,COVID-19,2025-01-22,2
Goriška,11,840534001,COVID-19,2025-02-07,4
Goriška,11,840534001,COVID-19,2025-04-25,3
Goriška,11,840534001,COVID-19,2025-09-17,1
Goriška,11,840534001,COVID-19,2025-09-26,5
Goriška,11,840534001,COVID-19,2025-10-06,1
Goriška,11,840534001,COVID-19,2025-10-09,4
Goriška,11,840534001,COVID-19,2025-10-22,39
Goriška,11,840534001,COVID-19,2025-10-28,30
Goriška,11,840534001,COVID-19,2025-11-04,58
Goriška,11,840534001,COVID-19,2025-11-07,30
